"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"SeqID.x"	"pident.x"	"length.x"	"mismatch.x"	"gapopen.x"	"qstart.x"	"qend.x"	"sstart.x"	"send.x"	"evalue.x"	"bitscore.x"	"NA."	"NA.1"	"SeqID.y"	"pident.y"	"length.y"	"mismatch.y"	"gapopen.y"	"qstart.y"	"qend.y"	"sstart.y"	"send.y"	"evalue.y"	"bitscore.y"	"NA"	"NA"
"1246"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	44.262	305	169	1	7519	8433	174	477	4.07e-73	272	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524
"1247"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	44.262	305	169	1	7519	8433	174	477	4.07e-73	272	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620
"1248"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.322	584	326	3	6001	7749	355	934	3.01e-144	484	"sp"	"P10079"	"FBP1_STRPU"	39.535	817	411	7	6382	8601	178	988	2.45e-175	575
"1249"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.322	584	326	3	6001	7749	355	934	3.01e-144	484	"sp"	"P10079"	"FBP1_STRPU"	44.262	305	169	1	7519	8433	174	477	4.07e-73	272
"1250"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.322	584	326	3	6001	7749	355	934	3.01e-144	484	"sp"	"P10079"	"FBP1_STRPU"	43.322	584	326	3	6001	7749	355	934	3.01e-144	484
"1251"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.322	584	326	3	6001	7749	355	934	3.01e-144	484	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524
"1252"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.322	584	326	3	6001	7749	355	934	3.01e-144	484	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620
"1253"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524	"sp"	"P10079"	"FBP1_STRPU"	39.535	817	411	7	6382	8601	178	988	2.45e-175	575
"1254"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524	"sp"	"P10079"	"FBP1_STRPU"	44.262	305	169	1	7519	8433	174	477	4.07e-73	272
"1255"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524	"sp"	"P10079"	"FBP1_STRPU"	43.322	584	326	3	6001	7749	355	934	3.01e-144	484
"1256"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524
"1257"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620
"1258"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620	"sp"	"P10079"	"FBP1_STRPU"	39.535	817	411	7	6382	8601	178	988	2.45e-175	575
"1259"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620	"sp"	"P10079"	"FBP1_STRPU"	44.262	305	169	1	7519	8433	174	477	4.07e-73	272
"1260"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620	"sp"	"P10079"	"FBP1_STRPU"	43.322	584	326	3	6001	7749	355	934	3.01e-144	484
"1261"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620	"sp"	"P10079"	"FBP1_STRPU"	44.681	611	332	4	6604	8433	176	781	7.63e-158	524
"1262"	"g4464.t1"	28.0229443814835	2.2656430487393	0.736752847491073	3.07517379329403	0.00210379924402542	0.0277699471792597	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620	"sp"	"P10079"	"FBP1_STRPU"	43.644	763	386	5	6154	8325	178	935	0	620
"1263"	"g4470.t1"	98.3203012634449	-2.56600520470106	0.872874019497823	-2.93971999095278	0.0032850897378742	0.0391810297017905	"sp"	"P01125"	"REL_MELGA"	30.496	282	184	6	139	978	7	278	1.49e-27	122	"sp"	"P01125"	"REL_MELGA"	30.496	282	184	6	139	978	7	278	1.49e-27	122
"1264"	"g4480.t1"	31.9133073579537	5.15300661515695	1.16538580618314	4.42171732984634	9.79195056292249e-06	0.000380612655895466	"sp"	"Q9QXF7"	"CP2J4_RAT"	42.282	447	250	6	166	1497	59	500	1.01e-105	327	"sp"	"Q9QXF7"	"CP2J4_RAT"	42.282	447	250	6	166	1497	59	500	1.01e-105	327
"1265"	"g4574.t2"	11.3580606326743	-7.52168336876791	2.12507706707814	-3.53948733685681	0.000400905003927679	0.00831429812851426	"sp"	"Q8VE97"	"SRSF4_MOUSE"	57.5	200	60	1	1	600	1	175	2.7e-71	229	"sp"	"Q8VE97"	"SRSF4_MOUSE"	57.5	200	60	1	1	600	1	175	2.7e-71	229
"1266"	"g4581.t1"	121.056479409029	-1.53122618692545	0.521346060073353	-2.93706293034996	0.00331336859590139	0.0394116475091428	"sp"	"Q6NYB7"	"RAB1A_RAT"	89.268	205	22	0	1	615	1	205	5.66e-137	384	"sp"	"Q6NYB7"	"RAB1A_RAT"	89.268	205	22	0	1	615	1	205	5.66e-137	384
"1267"	"g4640.t1"	25.2728683564793	2.99461689859807	0.793362887400644	3.77458656833516	0.000160273245621175	0.00388090216182703	"sp"	"Q7M456"	"RNOY_CRAGI"	35.025	197	117	3	133	720	2	188	4.14e-39	139	"sp"	"Q7M456"	"RNOY_CRAGI"	35.025	197	117	3	133	720	2	188	4.14e-39	139
"1268"	"g4658.t1"	9.58835320049239	4.07572711684085	1.38766262121381	2.93711674187473	0.00331279369180744	0.0394116475091428	"sp"	"Q8BJ05"	"ZC3HE_MOUSE"	71.605	81	22	1	1	243	1	80	1.16e-27	122	"sp"	"Q8BJ05"	"ZC3HE_MOUSE"	71.605	81	22	1	1	243	1	80	1.16e-27	122
"1269"	"g4658.t1"	9.58835320049239	4.07572711684085	1.38766262121381	2.93711674187473	0.00331279369180744	0.0394116475091428	"sp"	"Q8BJ05"	"ZC3HE_MOUSE"	71.605	81	22	1	1	243	1	80	1.16e-27	122	"sp"	"Q8BJ05"	"ZC3HE_MOUSE"	46.259	147	63	4	1642	2064	599	735	1.69e-41	165
"1270"	"g4658.t1"	9.58835320049239	4.07572711684085	1.38766262121381	2.93711674187473	0.00331279369180744	0.0394116475091428	"sp"	"Q8BJ05"	"ZC3HE_MOUSE"	46.259	147	63	4	1642	2064	599	735	1.69e-41	165	"sp"	"Q8BJ05"	"ZC3HE_MOUSE"	71.605	81	22	1	1	243	1	80	1.16e-27	122
"1271"	"g4658.t1"	9.58835320049239	4.07572711684085	1.38766262121381	2.93711674187473	0.00331279369180744	0.0394116475091428	"sp"	"Q8BJ05"	"ZC3HE_MOUSE"	46.259	147	63	4	1642	2064	599	735	1.69e-41	165	"sp"	"Q8BJ05"	"ZC3HE_MOUSE"	46.259	147	63	4	1642	2064	599	735	1.69e-41	165
"1272"	"g470.t1"	69.0430441042821	-2.57715425839345	0.599738553905594	-4.29712954354961	1.73024087777171e-05	0.000614933189382254	"sp"	"Q3ZMH1"	"SC5A8_DANRE"	34.198	617	357	12	34	1851	15	593	8.18e-108	340	"sp"	"Q3ZMH1"	"SC5A8_DANRE"	34.198	617	357	12	34	1851	15	593	8.18e-108	340
"1273"	"g4765.t1"	10.1115696664338	3.40509920509453	1.18331924486568	2.87758288379824	0.00400734622632685	0.0453411420267585	"sp"	"Q55E31"	"RB32B_DICDI"	60.406	197	67	2	13	597	52	239	8.9e-82	248	"sp"	"Q55E31"	"RB32B_DICDI"	60.406	197	67	2	13	597	52	239	8.9e-82	248
"1274"	"g4767.t1"	7.80410480826829	5.67408966632234	1.87448455424923	3.02701329464671	0.00246983095456823	0.0311878080710092	"sp"	"Q6DGZ0"	"GPT11_DANRE"	46.642	268	134	4	1	801	1	260	2.19e-52	174	"sp"	"Q6DGZ0"	"GPT11_DANRE"	46.642	268	134	4	1	801	1	260	2.19e-52	174
"1275"	"g477.t1"	96.798625461296	1.86309394732894	0.582597783082804	3.19790771854712	0.00138428570761663	0.0207149307757775	"sp"	"Q05585"	"MSRE_RABIT"	53.846	104	42	3	82	381	353	454	1.93e-24	108	"sp"	"Q05585"	"MSRE_RABIT"	53.846	104	42	3	82	381	353	454	1.93e-24	108
"1276"	"g4824.t1"	5.43621942312332	5.14616343815388	1.65032165884492	3.11827904007254	0.00181910486325033	0.0251310192236496	"sp"	"Q4S2L4"	"DNPH1_TETNG"	57.971	69	29	0	13	219	70	138	1.12e-23	90.1	"sp"	"Q4S2L4"	"DNPH1_TETNG"	57.971	69	29	0	13	219	70	138	1.12e-23	90.1
"1277"	"g4838.t1"	22.8226997343	2.41440371271666	0.720746121658512	3.34986708934468	0.000808503451799677	0.0138371833478881	"sp"	"A5D6U8"	"ACP7_DANRE"	60.817	416	144	6	88	1287	30	442	0	520	"sp"	"A5D6U8"	"ACP7_DANRE"	60.817	416	144	6	88	1287	30	442	0	520
"1278"	"g4875.t1"	14.8019325098725	-4.70836117927739	1.42573400335784	-3.30241206858252	0.000958571369078187	0.015646014901954	"sp"	"P51589"	"CP2J2_HUMAN"	45.85	253	129	4	31	789	257	501	1.34e-73	236	"sp"	"P51589"	"CP2J2_HUMAN"	45.85	253	129	4	31	789	257	501	1.34e-73	236
"1279"	"g4880.t1"	549.87001406236	-2.77571113185699	0.80925981834693	-3.42993815944911	0.000603718825603172	0.0111555088655479	"sp"	"Q07352"	"TISB_HUMAN"	46.698	212	81	7	13	588	1	200	2.72e-49	172	"sp"	"Q07352"	"TISB_HUMAN"	46.698	212	81	7	13	588	1	200	2.72e-49	172
"1280"	"g4887.t1"	46.0198778941059	2.15828109544333	0.696888631366788	3.09702440002551	0.0019547378349605	0.0263441273353851	"sp"	"Q6UXS0"	"CL19A_HUMAN"	38.667	150	79	4	76	513	40	180	1.39e-28	107	"sp"	"Q6UXS0"	"CL19A_HUMAN"	38.667	150	79	4	76	513	40	180	1.39e-28	107
"1281"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184
"1282"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471
"1283"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409
"1284"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412
"1285"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531
"1286"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442
"1287"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184	"sp"	"Q61555"	"FBN2_MOUSE"	30.732	1653	876	55	490	4920	871	2430	2.03e-163	562
"1288"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184
"1289"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471
"1290"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409
"1291"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412
"1292"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531
"1293"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442
"1294"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471	"sp"	"Q61555"	"FBN2_MOUSE"	30.732	1653	876	55	490	4920	871	2430	2.03e-163	562
"1295"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184
"1296"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471
"1297"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409
"1298"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412
"1299"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531
"1300"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442
"1301"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409	"sp"	"Q61555"	"FBN2_MOUSE"	30.732	1653	876	55	490	4920	871	2430	2.03e-163	562
"1302"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184
"1303"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471
"1304"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409
"1305"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412
"1306"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531
"1307"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442
"1308"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412	"sp"	"Q61555"	"FBN2_MOUSE"	30.732	1653	876	55	490	4920	871	2430	2.03e-163	562
"1309"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184
"1310"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471
"1311"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409
"1312"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412
"1313"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531
"1314"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442
"1315"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531	"sp"	"Q61555"	"FBN2_MOUSE"	30.732	1653	876	55	490	4920	871	2430	2.03e-163	562
"1316"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184
"1317"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471
"1318"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442	"sp"	"Q61555"	"FBN2_MOUSE"	29.688	1344	656	42	736	4353	1523	2715	2.76e-114	409
"1319"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442	"sp"	"Q61555"	"FBN2_MOUSE"	28.042	1512	773	46	715	4920	478	1784	3.53e-115	412
"1320"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442	"sp"	"Q61555"	"FBN2_MOUSE"	30.307	1597	841	48	694	4920	636	2148	3.04e-153	531
"1321"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442
"1322"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	29.149	1633	812	54	535	4674	694	2234	9.92e-125	442	"sp"	"Q61555"	"FBN2_MOUSE"	30.732	1653	876	55	490	4920	871	2430	2.03e-163	562
"1323"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.732	1653	876	55	490	4920	871	2430	2.03e-163	562	"sp"	"Q61555"	"FBN2_MOUSE"	33.117	462	247	15	661	2004	2304	2717	7.06e-45	184
"1324"	"g4905.t2"	13.8189686407525	-7.83474827024412	2.03283322926555	-3.85410281446194	0.000116154779909623	0.00299353283661819	"sp"	"Q61555"	"FBN2_MOUSE"	30.732	1653	876	55	490	4920	871	2430	2.03e-163	562	"sp"	"Q61555"	"FBN2_MOUSE"	30.11	1458	831	49	694	4716	1303	2689	6.92e-134	471
